"Nach einer <Therapeutic>Optimierung der Antibiotikatherapie</Therapeutic> konnte der oben genannte <Therapeutic>Eingriff am 27.3.23 in <Other_Finding>komplikationsloser intraoperativer Phase</Other_Finding> durchgeführt</Therapeutic> werden. Der <Diagnosis_or_Pathology>postoperative Verlauf gestaltete sich sehr schwierig und zog sich in die Länge</Diagnosis_or_Pathology>. Erst am 7. postoperativen Tag konnten wir Frau Jadassohn nach <Other_Finding>kardiorespiratorischer Stabilisierung</Other_Finding> von unserer Intensivstation I03 auf die Normalstation übernehmen. Die <Therapeutic>eingesetzten Drainagen konnten zeitgerecht entfernt werden</Therapeutic>. Es zeigten sich zu jeder Zeit <Other_Finding>unauffällige Wundverhältnisse</Other_Finding>. Da die Patientin im Verlauf <Diagnosis_or_Pathology>deutliche Beschwerden im Oberbauch</Diagnosis_or_Pathology> und <Diagnosis_or_Pathology>rezidivierende Übelkeit</Diagnosis_or_Pathology> entwickelte, nahmen wir den <Therapeutic>Kostaufbau</Therapeutic> zurück und <Diagnostic>führten am 10.4.23 eine obere Magen-Darm-Endoskopie</Diagnostic> <Diagnostic>durch</Diagnostic>.","Nach <Therapeutic>AZ-Optimierung</Therapeutic> konnt der o.g. <Therapeutic>Eingriff am 27.3.23 in <Other_Finding>komplikationsloser ITN</Other_Finding> durchgeführt</Therapeutic> werden. Der <Diagnosis_or_Pathology>postop. Verlauf gestaltete sich sehr schwierig und protrahiert</Diagnosis_or_Pathology>. Erst am 7. postop. Tag konnten wir Frau Jadassohn nach <Other_Finding>kardio-respiratorischer Rekompensation</Other_Finding> von unserer Intensivstation I03 auf die Normalstation übernehmen. Die <Therapeutic>eingelegten Drainagen konnten zeitgerecht entferntwerden</Therapeutic>. Es zeigten sich zu jeder Zeit <Other_Finding>reizlose Wundverhältnisse</Other_Finding>. Da die Pat. im Verlauf <Diagnosis_or_Pathology>deutliche Beschwerden im Oberbauch</Diagnosis_or_Pathology> und <Diagnosis_or_Pathology>rezidivierende Übelkeit</Diagnosis_or_Pathology> entwickelte, nahmen wir den <Therapeutic>Kostaufbau</Therapeutic> zurück und <Diagnostic>führten am 10.4.23 eine obere MDP</Diagnostic> <Diagnostic>durch</Diagnostic>.","{'id': 25, 'type': 'sentence', 'text': 'Nach AZ-Optimierung konnt der o.g. Eingriff am 27.3.23 in komplikationsloser ITN durchgeführt werden. Der postop. Verlauf gestaltete sich sehr schwierig und protrahiert. Erst am 7. postop. Tag konnten wir Frau Jadassohn nach kardio-respiratorischer Rekompensation von unserer Intensivstation I03 auf die Normalstation übernehmen. Die eingelegten Drainagen konnten zeitgerecht entferntwerden. Es zeigten sich zu jeder Zeit reizlose Wundverhältnisse. Da die Pat. im Verlauf deutliche Beschwerden im Oberbauch und rezidivierende Übelkeit entwickelte, nahmen wir den Kostaufbau zurück und führten am 10.4.23 eine obere MDP durch.', 'offsets': [[2835, 3460]], 'document_id': 'Jadassohn.tsv'}"
<Other_Finding>Pulmonale Seitendifferenz</Other_Finding> in der Belüftung mit atemverschieblichem <Other_Finding>Klopfschall</Other_Finding> und <Other_Finding>vesikulärem Atemgeräusch</Other_Finding>. Es sind keine <Diagnosis_or_Pathology>Nebengeräusche</Diagnosis_or_Pathology> vorhanden.,"<Other_Finding>Pulmo seitengl. belüftet, atemverschieblich</Other_Finding>, <Other_Finding>sonorer Klopfschall</Other_Finding>, <Other_Finding>Vesikuläratmen</Other_Finding>, keine <Diagnosis_or_Pathology>Nebengeräusche</Diagnosis_or_Pathology>.","{'id': 18, 'type': 'sentence', 'text': 'Pulmo seitengl. belüftet, atemverschieblich, sonorer Klopfschall, Vesikuläratmen, keine Nebengeräusche.', 'offsets': [[996, 1099]], 'document_id': 'Fabry.tsv'}"
"Das <Diagnosis_or_Pathology>Spindelzellige Rhabdomyosarkom vom Erwachsenentyp</Diagnosis_or_Pathology> und die <Diagnosis_or_Pathology>ED 09/24 im linken Os pubis</Diagnosis_or_Pathology> (<Diagnosis_or_Pathology>lytisch-destruktive Veränderung ohne sichtbare RF</Diagnosis_or_Pathology>, <Diagnostic>Biopsie</Diagnostic>) wurden diagnostiziert. Es wurde auch eine <Diagnosis_or_Pathology>regionale IX-Metastase</Diagnosis_or_Pathology> (<Diagnostic>PET-CT</Diagnostic>) und ein <Diagnosis_or_Pathology>PET pos. Herd Wirbelbogen Th 10</Diagnosis_or_Pathology> festgestellt.","<Diagnosis_or_Pathology>Spindelzelliges Rhabdomyosarkom vom Erwachsenentyp</Diagnosis_or_Pathology> <Diagnosis_or_Pathology>ED 09/24 im linken Os pubis</Diagnosis_or_Pathology> (<Diagnosis_or_Pathology>lytisch-destruktive Veränderung ohne sichtbare RF</Diagnosis_or_Pathology>, <Diagnostic>Biopsie</Diagnostic>), <Diagnosis_or_Pathology>regionale IX-Metastase</Diagnosis_or_Pathology> (<Diagnostic>PET-CT</Diagnostic>), <Diagnosis_or_Pathology>PET pos. Herd Wirbelbogen Th 10</Diagnosis_or_Pathology>","{'id': 4, 'type': 'sentence', 'text': 'Spindelzelliges Rhabdomyosarkom vom Erwachsenentyp ED 09/24 im linken Os pubis (lytisch-destruktive Veränderung ohne sichtbare RF, Biopsie), regionale IX-Metastase (PET-CT), PET pos. Herd Wirbelbogen Th 10', 'offsets': [[230, 435]], 'document_id': 'Obradovic.tsv'}"
<Diagnostic>Diagnostik einer pulmonalen Embolie</Diagnostic> (5. März 2063),<Diagnostic>diagnostische PE</Diagnostic> (5. März2063),"{'id': 16, 'type': 'sentence', 'text': 'diagnostische PE (5. März2063)', 'offsets': [[584, 614]], 'document_id': 'Colon_Fake_A.tsv'}"
<Other_Finding>Der TSH-Wert</Other_Finding> liegt im Normbereich.,<Other_Finding>TSH im Normbereich</Other_Finding>.,"{'id': 18, 'type': 'sentence', 'text': 'TSH im Normbereich.', 'offsets': [[2599, 2618]], 'document_id': 'Fleischmann.tsv'}"
<Diagnosis_or_Pathology>Bekannte Blindheit aufgrund einer Makuladegeneration beidseitig.</Diagnosis_or_Pathology>,<Diagnosis_or_Pathology>Bekannte Blindheit nach Maculadeg. bds.</Diagnosis_or_Pathology>,"{'id': 18, 'type': 'sentence', 'text': 'Bekannte Blindheit nach Maculadeg. bds.', 'offsets': [[540, 579]], 'document_id': 'Baastrup.tsv'}"
<External_Substance>Der Konsum von Nikotin</External_Substance> betrug vor Einweisung 7-8 Packungen / Tag und während des Aufenthalts ca. 12-13 Schachteln / Tag.,"<External_Substance>Nikotin: ca. 12-13 Schachtel / Tag, vor Einweisung 7-8 Packungen / Tag</External_Substance>.","{'id': 17, 'type': 'sentence', 'text': 'Nikotin: ca. 12-13 Schachtel / Tag, vor Einweisung 7-8 Packungen / Tag.', 'offsets': [[1755, 1826]], 'document_id': 'Neubauer.tsv'}"
Eine <Other_Finding>euthyreote Stoffwechsellage</Other_Finding> unter <Therapeutic>Hormonsubstitution</Therapeutic>.,<Other_Finding>Euthyreote Stoffwechsellage unter <Therapeutic>Hormonsubstitution</Other_Finding></Therapeutic>.,"{'id': 6, 'type': 'sentence', 'text': 'Euthyreote Stoffwechsellage unter Hormonsubstitution.', 'offsets': [[168, 221]], 'document_id': 'Stölzl.tsv'}"
Zur weiteren <Diagnostic>Diagnostik</Diagnostic> und <Therapeutic>Therapie</Therapeutic> nahmen wir die Patientin daher am 21.3.23 stationär auf. Initial erfolgte die <Diagnostic>Komplettierung</Diagnostic> der <Diagnostic>OP-Vorbereitung</Diagnostic> wie folgt:,Zur weiteren <Diagnostic>Diagnostik</Diagnostic> und <Therapeutic>Therapie</Therapeutic> nahmen wir die Patientin daher am 21.3.23 stationär auf. Initial erfolgte die <Diagnostic>Komplettierung der OP-Vorbereitung</Diagnostic> wie folgt:,"{'id': 16, 'type': 'sentence', 'text': 'Zur weiteren Diagnostik und Therapie nahmen wir die Patientin daher am 21.3.23 stationär auf. Initial erfolgte die Komplettierung der OP-Vorbereitung wie folgt:', 'offsets': [[2057, 2217]], 'document_id': 'Jadassohn.tsv'}"
Die Stadt <Diagnosis_or_Pathology>p N+MX</Diagnosis_or_Pathology> <Diagnosis_or_Pathology>G2</Diagnosis_or_Pathology> wurde evakuiert.,Stad.: <Diagnosis_or_Pathology>p N+MX</Diagnosis_or_Pathology> <Diagnosis_or_Pathology>G2</Diagnosis_or_Pathology>,"{'id': 14, 'type': 'sentence', 'text': 'Stad.: p N+MX G2', 'offsets': [[609, 625]], 'document_id': 'Colon_Fake_B.tsv'}"
In der Ambulanz für <Diagnostic>Melanomnachsorge</Diagnostic> wurde ein <Other_Finding>Befund</Other_Finding> festgestellt.,<Other_Finding>Befund</Other_Finding> - Ambulanz für <Diagnostic>Melanomnachsorge</Diagnostic>,"{'id': 1, 'type': 'sentence', 'text': 'Befund - Ambulanz für Melanomnachsorge', 'offsets': [[0, 38]], 'document_id': 'Ehrenberger.tsv'}"
"<External_Substance>Alkohol</External_Substance>: Seit Winter 2023 besteht eine <Other_Finding>Abstinenz</Other_Finding>, vorher wurde ein <Diagnosis_or_Pathology>regelmäßiger täglicher Konsum von ca. <External_Substance>6 Wodka</External_Substance> pro Tag</Diagnosis_or_Pathology> festgestellt.","<External_Substance>Alkohol</External_Substance>: seit Winter 2023 <Other_Finding>abstinent</Other_Finding>, vorher <Diagnosis_or_Pathology>regelmäßig täglicher Konsum ca. <External_Substance>6 Wodka</External_Substance> / Tag</Diagnosis_or_Pathology>.","{'id': 13, 'type': 'sentence', 'text': 'Alkohol: seit Winter 2023 abstinent, vorher regelmäßig täglicher Konsum ca. 6 Wodka / Tag.', 'offsets': [[1268, 1358]], 'document_id': 'Neubauer.tsv'}"
"<Diagnosis_or_Pathology>Diagnosestellung</Diagnosis_or_Pathology>

<Medication>Medikament</Medication>
<Medication>Medikation</Medication>

<Symptom>Symptom</Symptom>
<Symptom>Symptomatik</Symptom>

<Treatment>Behandlung</Treatment>
<Treatment>Therapie</Treatment>

<Procedure>Eingriff</Procedure>
<Procedure>Prozedur</Procedure>

<Anatomy>Anatomie</Anatomy>
<Anatomy>Körperstruktur</Anatomy>",<Diagnosis_or_Pathology>Diagnose</Diagnosis_or_Pathology>,"{'id': 9, 'type': 'sentence', 'text': 'Diagnose', 'offsets': [[356, 364]], 'document_id': 'Ehrenberger.tsv'}"
Eine <Diagnosis_or_Pathology>zunehmende Depression kombiniert mit Aggression</Diagnosis_or_Pathology>.,<Diagnosis_or_Pathology>Zunehmende Depression komb mit Agression</Diagnosis_or_Pathology>,"{'id': 15, 'type': 'sentence', 'text': 'Zunehmende Depression komb mit Agression', 'offsets': [[764, 804]], 'document_id': 'Ypsilanti.tsv'}"
<Other_Finding>Der Blutdruck</Other_Finding> beträgt 145/85 mmHg.,<Other_Finding>RR: 145/85 mmHg</Other_Finding>,"{'id': 21, 'type': 'sentence', 'text': 'RR: 145/85 mmHg', 'offsets': [[1073, 1088]], 'document_id': 'Schnitzler.tsv'}"
"Die <Diagnostic>Anamnese</Diagnostic> des Patienten zeigt, dass er am 30.11.2033 nach einer Drehung des Kopfes plötzlich einen stumpfen Schmerz li. temporoparietal verspürte, anschließend verschwommenes Sehen, jedoch ohne augenärztlichen Fachbefund. Anschließend traten Wortfindungsstörungen auf. Die Schmerzen hielten insgesamt mehrere Tage an und klangen erst allmählich wieder ab, eine Nackensteife habe nicht bestanden. Bereits vor etwa 2 Jahren hatte er vorübergehend Doppelbilder und gelegentlich kurzzeitigen Schwindel bei Kopfdrehbewegungen. Als Risikofaktoren sind eine Hyperurikämie, ein Hypertonus sowie eine geringfügige Erhöhung der Triglyzeride bei normalem Serumcholesterin bekannt.","<Diagnostic>Anamnese</Diagnostic>: Der Patient <Diagnosis_or_Pathology>verspürte am 30.11. 2033 nach einer Drehung des Kopfes plötzlich einen stumpfen Schmerz li. temporoparietal</Diagnosis_or_Pathology>, anschliessend <Diagnosis_or_Pathology>verschwommenes Sehen</Diagnosis_or_Pathology>, jedoch ohne <Other_Finding>augenärztlichen Fachbefund</Other_Finding>. Anschliessend <Diagnosis_or_Pathology>Wortfindungsstörungen</Diagnosis_or_Pathology>. Die <Diagnosis_or_Pathology>Schmerzen halten insgesamt mehrere Tage an und klangen erst allmählich wieder ab</Diagnosis_or_Pathology>, eine <Diagnosis_or_Pathology>Nackensteife</Diagnosis_or_Pathology> habe nicht bestanden. Bereits vor etwa 2 Jahren <Diagnosis_or_Pathology>vorübergehend Doppelbilder</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>gelegentlich kurzzeitiger Schwindel bei Kopfdrehbewegungen</Diagnosis_or_Pathology>. An <Other_Finding>Risikofaktoren</Other_Finding> bekannt eine <Diagnosis_or_Pathology>Hyperurikämie</Diagnosis_or_Pathology>, ein <Diagnosis_or_Pathology>Hypertonus</Diagnosis_or_Pathology> sowie eine <Diagnosis_or_Pathology>geringfügige Erhöhung der <Nutrient_or_Body_Substance>Triglyzeride</Diagnosis_or_Pathology></Nutrient_or_Body_Substance> bei <Other_Finding>normalem Serumcholesterin</Other_Finding>.","{'id': 16, 'type': 'sentence', 'text': 'Anamnese: Der Patient verspürte am 30.11. 2033 nach einer Drehung des Kopfes plötzlich einen stumpfen Schmerz li. temporoparietal, anschliessend verschwommenes Sehen, jedoch ohne augenärztlichen Fachbefund. Anschliessend Wortfindungsstörungen. Die Schmerzen halten insgesamt mehrere Tage an und klangen erst allmählich wieder ab, eine Nackensteife habe nicht bestanden. Bereits vor etwa 2 Jahren vorübergehend Doppelbilder, gelegentlich kurzzeitiger Schwindel bei Kopfdrehbewegungen. An Risikofaktoren bekannt eine Hyperurikämie, ein Hypertonus sowie eine geringfügige Erhöhung der Triglyzeride bei normalem Serumcholesterin.', 'offsets': [[1329, 1954]], 'document_id': 'Wankel.tsv'}"
Die <Other_Finding>Zusammenfassung des Befunds</Other_Finding> war sehr ausführlich.,<Other_Finding>Befundzusammenfassung</Other_Finding>,"{'id': 43, 'type': 'sentence', 'text': 'Befundzusammenfassung', 'offsets': [[1980, 2001]], 'document_id': 'Colon_Fake_H.tsv'}"
Der Patient leidet an einem <Diagnosis_or_Pathology>neuroendokrinen Tumor des Pankreaskopfes</Diagnosis_or_Pathology>.,<Diagnosis_or_Pathology>Neuroendokriner Tumor des Pancreaskopfes</Diagnosis_or_Pathology>,"{'id': 4, 'type': 'sentence', 'text': 'Neuroendokriner Tumor des Pancreaskopfes', 'offsets': [[186, 226]], 'document_id': 'Jadassohn.tsv'}"
Angesichts der <Diagnosis_or_Pathology>bestehenden Unterschenkelödeme bei Varicosis und Herzinsuffizienz</Diagnosis_or_Pathology> <Therapeutic>verordneten wir Antiemboliestrümpfe</Therapeutic>. Eine <Therapeutic>Modifikation</Therapeutic> der antihypertensiven Medikation war bei <Other_Finding>unauffälligen Blutdruckwerten</Other_Finding> nicht notwendig. <Other_Finding>Zwischenzeitlich aufgetretene Schmerzen im Bereich der Sehnen des Chiasma tendinum crurale behandelten wir erfolgreich mit <Therapeutic>Diclofenac-Salbenverbänden</Therapeutic> (<Clinical_Drug>Voltaren Emulgel</Clinical_Drug>).,Angesichts der <Diagnosis_or_Pathology>bestehenden Unterschenkelödeme bei Varicosis und Herzinsuffizienz</Diagnosis_or_Pathology> <Therapeutic>verordneten wir Antiemboliestrümpfe</Therapeutic>. Eine <Therapeutic>Modifikation der antihypertensiven Medikation</Therapeutic> war bei <Other_Finding>unauffälligen Blutdruckwerten</Other_Finding> nicht notwendig. <Other_Finding>Zwischenzeitlich aufgetretene Schmerzen im Bereich der Sehnen des Chiasma tendinum crurale behandelten wir erfolgreich mit <Therapeutic>Diclofenac-Salbenverbänden</Other_Finding></Therapeutic> (<Clinical_Drug>Voltaren Emulgel</Clinical_Drug>).,"{'id': 11, 'type': 'sentence', 'text': 'Angesichts der bestehenden Unterschenkelödeme bei Varicosis und Herzinsuffizienz verordneten wir Antiemboliestrümpfe. Eine Modifikation der antihypertensiven Medikation war bei unauffälligen Blutdruckwerten nicht notwendig. Zwischenzeitlich aufgetretene Schmerzen im Bereich der Sehnen des Chiasma tendinum crurale behandelten wir erfolgreich mit Diclofenac-Salbenverbänden (Voltaren Emulgel).', 'offsets': [[3183, 3576]], 'document_id': 'Gebauer.tsv'}"
Es ergaben sich im intra- und postoperativen Verlauf keine <Diagnosis_or_Pathology>Komplikationen</Diagnosis_or_Pathology>. Das <Therapeutic>Reddon</Therapeutic> konnte nach <Other_Finding>anfänglicher Sekretion</Other_Finding> unter <Therapeutic>Kompressionsbehandlung</Therapeutic> entfernt werden. Die <Diagnosis_or_Pathology>Wunde</Diagnosis_or_Pathology> heilte primär. Die <Therapeutic>KG-Mobilisierung</Therapeutic> erfolgte beschwerdeadaptiert (0-10-60). Eine <Therapeutic>Effnerschiene</Therapeutic> wurde postoperativ angepasst.,Es ergaben sich im intra- und postoperativen Verlauf keine <Diagnosis_or_Pathology>Kompilkationen</Diagnosis_or_Pathology>. Das <Therapeutic>Reddon konnte nach <Other_Finding>anfänglicher Sekretion</Other_Finding> unter Kompressionsbehandlung entfernt</Therapeutic> werden. Die <Diagnosis_or_Pathology>Wunde</Diagnosis_or_Pathology> heilte primär. Die <Therapeutic>KG-Mobilisierung erfolgte beschwerdeadaptiert (0-10-60</Therapeutic>). Eine <Therapeutic>Effnerschiene wurde postoperativ angepasst</Therapeutic>.,"{'id': 19, 'type': 'sentence', 'text': 'Es ergaben sich im intra- und postoperativen Verlauf keine Kompilkationen. Das Reddon konnte nach anfänglicher Sekretion unter Kompressionsbehandlung entfernt werden. Die Wunde heilte primär. Die KG-Mobilisierung erfolgte beschwerdeadaptiert (0-10-60). Eine Effnerschiene wurde postoperativ angepasst.', 'offsets': [[2013, 2314]], 'document_id': 'Ilgner.tsv'}"
"Ein sehr großer, echoarmer, tumoröser Schwanz, der in den Milzhilus hineinbricht.",Schwanz <Diagnosis_or_Pathology>in den Milzhilus hineinbrechend</Diagnosis_or_Pathology> eine sehr große <Diagnosis_or_Pathology>echoarme</Diagnosis_or_Pathology> <Diagnosis_or_Pathology>tumoröse</Diagnosis_or_Pathology>,"{'id': 24, 'type': 'sentence', 'text': 'Schwanz in den Milzhilus hineinbrechend eine sehr große echoarme tumoröse', 'offsets': [[932, 1005]], 'document_id': 'Tupolev_1.tsv'}"
"Sollte sich Ihr <Diagnosis_or_Pathology>Gesundheitszustand</Diagnosis_or_Pathology> verschlechtern, suchen Sie bitte so rasch wie möglich wieder die <Medical_specialty>Ambulanz für Orthopädie und Traumatologie</Medical_specialty> auf.","Sollte sich Ihr <Diagnosis_or_Pathology>Gesundheitszustand verschlechtern</Diagnosis_or_Pathology>, suchen Sie bitte so rasch wie möglich wieder die Ambulanz für Orthopädie und Traumatologie auf.","{'id': 29, 'type': 'sentence', 'text': 'Sollte sich Ihr Gesundheitszustand verschlechtern, suchen Sie bitte so rasch wie möglich wieder die Ambulanz für Orthopädie und Traumatologie auf.', 'offsets': [[1243, 1389]], 'document_id': 'Schuh.tsv'}"
"Stat. Aufnahme unter dem <Diagnosis_or_Pathology>klinischen Bild einer Humeruskopffraktur nach Sturz</Diagnosis_or_Pathology>. 

Substantiviert: Stat. Aufnahme unter dem <Diagnosis_or_Pathology>klinischen Bild einer Humeruskopffraktur nach Sturz</Diagnosis_or_Pathology>.",Stat. Aufnahme unter dem <Diagnosis_or_Pathology>klinischen Bild einer Humeruskopffraktur nach Sturz</Diagnosis_or_Pathology>.,"{'id': 22, 'type': 'sentence', 'text': 'Stat. Aufnahme unter dem klinischen Bild einer Humeruskopffraktur nach Sturz.', 'offsets': [[1799, 1876]], 'document_id': 'Popovic.tsv'}"
"<Diagnosis_or_Pathology>Geringgradige reduzierte Allgemeinzustand</Diagnosis_or_Pathology> bei <Diagnosis_or_Pathology>seit 2 Tagen zunehmender Dyspnoe</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>adipöser Einzelpatient (171 cm / 90 kg)</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>reduzierter Turgor</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Trockene Schleimhäute</Diagnosis_or_Pathology>, <Other_Finding>Kopf/Hals ohne Befund</Other_Finding>","<Diagnosis_or_Pathology>Geringgr. red. AZ</Diagnosis_or_Pathology> bei <Diagnosis_or_Pathology>seit 2d zunehmender Dyspnoe</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>adipöser EZ (171 cm / 90 kg)</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>red. Turgor</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Schleimhäute trocken</Diagnosis_or_Pathology>, <Other_Finding>Kopf/Hals o.B.</Other_Finding>","{'id': 17, 'type': 'sentence', 'text': 'Geringgr. red. AZ bei seit 2d zunehmender Dyspnoe, adipöser EZ (171 cm / 90 kg), red. Turgor, Schleimhäute trocken, Kopf/Hals o.B.', 'offsets': [[865, 995]], 'document_id': 'Fabry.tsv'}"
Soweit erhebbar am Aufnahmetag eine <Diagnosis_or_Pathology>Schwäche im rechten Arm</Diagnosis_or_Pathology> zwischen 07:00 u. 08:00 Uhr aufgetreten. Eine <Diagnostic>Fremdanamnese</Diagnostic> dazu ist nicht erhebbar.,Soweit erhebbar am Aufnahmetag <Diagnosis_or_Pathology>zwischen 07:00 u. 08:00 Uhr aufgetretene Schwäche im rechten Arm</Diagnosis_or_Pathology>. Eine <Diagnostic>Fremdanamnese</Diagnostic> dazu ist nicht erhebbar.,"{'id': 23, 'type': 'sentence', 'text': 'Soweit erhebbar am Aufnahmetag zwischen 07:00 u. 08:00 Uhr aufgetretene Schwäche im rechten Arm. Eine Fremdanamnese dazu ist nicht erhebbar.', 'offsets': [[704, 844]], 'document_id': 'Colon_Fake_H.tsv'}"
Die <Clinical_Drug>Combigan Augentropfen 2 x täglich</Clinical_Drug> wurden verordnet.,<Clinical_Drug>Combigan Augentropfen 2 x täglich</Clinical_Drug>,"{'id': 64, 'type': 'sentence', 'text': 'Combigan Augentropfen 2 x täglich', 'offsets': [[5342, 5375]], 'document_id': 'Ypsilanti.tsv'}"
Ein <Therapeutic>erneuter Versuch</Therapeutic> mit dieser <Therapeutic>Therapiekombination</Therapeutic> soll erfolgen.,<Therapeutic>erneuter Versuch mit dieser Therapiekombination</Therapeutic> erfolgen.,"{'id': 73, 'type': 'sentence', 'text': 'erneuter Versuch mit dieser Therapiekombination erfolgen.', 'offsets': [[4993, 5050]], 'document_id': 'Xavier.tsv'}"
"Die stationäre Aufnahme von Frau Damaris erfolgte zur <Therapeutic>Fortführung</Therapeutic> der <Therapeutic>palliativen Chemotherapie</Therapeutic> nach dem <Diagnostic>Folfox-Schema</Diagnostic>, <Diagnostic>3. Zyklus</Diagnostic>.","Die stationäre Aufnahme von Frau Damaris erfolgte zur <Therapeutic>Fortführung der pall. Chemotherapie nach dem Folfox-Schema, 3. Zyklus</Therapeutic>.","{'id': 21, 'type': 'sentence', 'text': 'Die stationäre Aufnahme von Frau Damaris erfolgte zur Fortführung der pall. Chemotherapie nach dem Folfox-Schema, 3. Zyklus.', 'offsets': [[662, 786]], 'document_id': 'Colon_Fake_D.tsv'}"
"<Diagnosis_or_Pathology>Tensionen</Diagnosis_or_Pathology>: RA max 25, min 16, im Mittel 20 mmHg, LA max 13, min 19, im Mittel 15 mmHg","<Diagnosis_or_Pathology>Tensiones: RA max 25, min 16, im Mittel 20 mmHg, LA max 13, min 19, im Mittel 15 mmHg</Diagnosis_or_Pathology>","{'id': 24, 'type': 'sentence', 'text': 'Tensiones: RA max 25, min 16, im Mittel 20 mmHg, LA max 13, min 19, im Mittel 15 mmHg', 'offsets': [[1159, 1244]], 'document_id': 'Cajal.tsv'}"
Das <Diagnosis_or_Pathology>Rektumkarzinom</Diagnosis_or_Pathology> vom <Diagnosis_or_Pathology>04/29</Diagnosis_or_Pathology> ist lokal weit fortgeschritten und hat den <Diagnosis_or_Pathology>C20</Diagnosis_or_Pathology> erreicht.,"<Diagnosis_or_Pathology>Rektumkarzinom, (04/29), lokal weit fortgeschritten</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>C20</Diagnosis_or_Pathology>","{'id': 8, 'type': 'sentence', 'text': 'Rektumkarzinom, (04/29), lokal weit fortgeschritten, C20', 'offsets': [[323, 379]], 'document_id': 'Colon_Fake_F.tsv'}"
Am 14. März 2023 wurde ein <Diagnostic>CT des Thorax mit Kontrastmittel</Diagnostic> durchgeführt.,"14/3/2023, <Diagnostic>CT Thorax im Bolus</Diagnostic>:","{'id': 85, 'type': 'sentence', 'text': '14/3/2023, CT Thorax im Bolus:', 'offsets': [[4555, 4585]], 'document_id': 'Colon_Fake_H.tsv'}"
"<Therapeutic>Die auf der Akutstation eingeleiteten Therapien</Therapeutic> wurden intensiviert, auch durch <Therapeutic>ergotherapeutische Therapien</Therapeutic> ergänzt.","<Therapeutic>Akutstation eingeleiteten Therapien wurden intensiviert</Therapeutic>, auch durch <Therapeutic>ergotherapeutische Therapien</Therapeutic> ergänzt.","{'id': 116, 'type': 'sentence', 'text': 'Akutstation eingeleiteten Therapien wurden intensiviert, auch durch ergotherapeutische Therapien ergänzt.', 'offsets': [[6935, 7040]], 'document_id': 'Colon_Fake_H.tsv'}"
"Es zeigte sich eine <Diagnosis_or_Pathology>untere Rumpf- und Extremitätenataxie</Diagnosis_or_Pathology> mit <Diagnosis_or_Pathology>hypotoner Bauchmuskulatur</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Abnahme der reziproken Innervation der Beinmuskulatur bds</Diagnosis_or_Pathology>. Die <Diagnosis_or_Pathology>Gleichgewichtsreaktionen im Stand und Gang waren herabgesetzt</Diagnosis_or_Pathology>, bei Gehen über längere Zeit beklagte der Patient eine <Diagnosis_or_Pathology>zunehmende Fußheberschwäche links</Diagnosis_or_Pathology>. Die <Therapeutic>Krankengymnastik</Therapeutic> umfasste vor allem die <Therapeutic>Konditionierung</Therapeutic>, die <Therapeutic>Muskeldehnung</Therapeutic> und die <Therapeutic>Bewegungskoordination zur <Diagnosis_or_Pathology>Rumpfataxie</Diagnosis_or_Pathology>.","Es zeigte sich eine <Diagnosis_or_Pathology>untere Rumpf- und Extremitätenataxie</Diagnosis_or_Pathology> mit <Diagnosis_or_Pathology>hypotoner Bauchmuskulatur</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Abnahme der reziproken Innervation der Beinmuskulatur bds</Diagnosis_or_Pathology>. Die <Diagnosis_or_Pathology>Gleichgewichtsreaktionen im Stand und Gang waren herabgesetzt</Diagnosis_or_Pathology>, bei Gehen über längere Zeit beklagte der Patient eine <Diagnosis_or_Pathology>zunehmende Fußheberschwäche links</Diagnosis_or_Pathology>. Die <Therapeutic>krankengymnastische Therapie</Therapeutic> umfasste vor allem die <Therapeutic>Konditionierung</Therapeutic>, die <Therapeutic>Muskeldehnung</Therapeutic> und die <Therapeutic>Bewegungskoordination zur <Diagnosis_or_Pathology>Rumpfataxie</Therapeutic></Diagnosis_or_Pathology>.","{'id': 72, 'type': 'sentence', 'text': 'Es zeigte sich eine untere Rumpf- und Extremitätenataxie mit hypotoner Bauchmuskulatur, Abnahme der reziproken Innervation der Beinmuskulatur bds. Die Gleichgewichtsreaktionen im Stand und Gang waren herabgesetzt, bei Gehen über längere Zeit beklagte der Patient eine zunehmende Fußheberschwäche links. Die krankengymnastische Therapie umfasste vor allem die Konditionierung, die Muskeldehnung und die Bewegungskoordination zur Rumpfataxie.', 'offsets': [[7122, 7562]], 'document_id': 'Theodor.tsv'}"
